id,nombre,tipo,latitud,longitud,capacidad
SITP019A03,Parque Residencial Nueva Suba,sitp,4.753344,-74.089751,2000
SITP419A09,Parque San Andrés,sitp,4.602783,-74.144523,2000
SITP418A09,Parque San Andrés 2,sitp,4.602992,-74.143868,2000
SITP289A04,Parque San Andrés 3,sitp,4.712383,-74.112609,2000
SITP288A04,Parque San Andrés 4,sitp,4.713044,-74.112229,2000
SITP407A09,Parque San Andrés 5,sitp,4.598158,-74.143543,2000
SITP431A13,Parque San Cristóbal,sitp,4.572388,-74.084444,2000
SITP148A05,Parque Simón Bolívar,sitp,4.653998,-74.090802,2000
SITP149A05,Parque Simón Bolívar 2,sitp,4.653824,-74.091437,2000
SITP180A04,Parque Tabora,sitp,4.692845,-74.097082,2000
SITP226A05,Parque Villa Teresita,sitp,4.714675,-74.134949,2000
SITP294A06,Parque Zonal Atahualpa,sitp,4.689232,-74.146633,2000
SITP439A05,Parque Zonal La Estancia,sitp,4.675156,-74.109094,2000
SITP361A07,Parque Zonal San Ignacio,sitp,4.653537,-74.161471,2000
SITP419A00,Parque Zonal Santa Isabel,sitp,4.600614,-74.101267,2000
SITP435A05,Parque Zonal Villa Luz,sitp,4.688507,-74.107555,2000
SITP220A00,Parque de la 93,sitp,4.676299,-74.046746,2000
SITP220B00,Parque de la 93 2,sitp,4.676597,-74.04659,2000
SITP879A00,Parque de los Hippies,sitp,4.646327,-74.061926,2000
SITP608A00,Parque de los Periodistas,sitp,4.60211,-74.069527,2000
SITP607A00,Parque de los Periodistas 2,sitp,4.600183,-74.069147,2000
SITP245A04,Parque de los Sauces,sitp,4.724313,-74.120401,2000
SITP468A05,Parque de los Ángeles,sitp,4.700032,-74.118162,2000
SITP283A05,Parque el Trébol,sitp,4.671188,-74.095755,2000
SITP662A09,Parques de Bogotá - Caoba,sitp,4.628776,-74.208122,2000
SITP651A08,Parques de Bogotá - Caoba 2,sitp,4.628705,-74.20887,2000
SITP208A01,Parques de Capri,sitp,4.727313,-74.032405,2000
SITP267A01,Parques de Capri 2,sitp,4.729001,-74.033441,2000
SITP198A07,Parques de Castilla 6,sitp,4.64636,-74.139183,2000
SITP199A07,Parques de Castilla 7,sitp,4.646474,-74.138917,2000
SITP269A01,Parques de Lorena,sitp,4.731844,-74.039782,2000
SITP414A03,Parques del Campo,sitp,4.750939,-74.108368,2000
SITP066A03,Parques del Campo 2,sitp,4.750636,-74.109277,2000
SITP292A13,Parroquia Beato Alberto Hurtado,sitp,4.580259,-74.072845,2000
SITP291A13,Parroquia Beato Alberto Hurtado 2,sitp,4.580175,-74.072711,2000
SITP538A13,Parroquia Divino Niño,sitp,4.568675,-74.094859,2000
SITP266A00,Parroquia El Divino Salvador,sitp,4.644518,-74.069001,2000
SITP085A07,Parroquia Jesús Amor Misericordioso,sitp,4.638914,-74.141463,2000
SITP534A12,Parroquia La Resurrección,sitp,4.568551,-74.109608,2000
SITP144A10,Parroquia La Sagrada Familia,sitp,4.581236,-74.135242,2000
SITP320A09,Parroquia Maria del Pilar,sitp,4.607363,-74.172373,2000
SITP508A01,Parroquia Nuestra señora de Montecarmelo,sitp,4.703264,-74.027263,2000
SITP512A00,Parroquia San Alfonso,sitp,4.627228,-74.077275,2000
SITP092B09,Parroquia San Andrés,sitp,4.597991,-74.144894,2000
SITP092A09,Parroquia San Andrés 2,sitp,4.598119,-74.144867,2000
SITP178A03,Parroquia San Bartolomé Apóstol,sitp,4.715901,-74.073397,2000
SITP077A05,Parroquia San Carlos Borromeo,sitp,4.679459,-74.109572,2000
SITP062A09,Parroquia San Cayetano,sitp,4.612775,-74.14103,2000
SITP062B09,Parroquia San Cayetano 2,sitp,4.61194,-74.14115,2000
SITP073A04,Parroquia San Fernando Rey,sitp,4.671836,-74.078568,2000
SITP283A08,Parroquia San Juan Nepomuceno,sitp,4.627534,-74.185918,2000
SITP494A08,Parroquia San Pio X,sitp,4.625859,-74.13921,2000
SITP326A04,Parroquia San Silvestre,sitp,4.690487,-74.088968,2000
SITP073A11,Parroquia Santa Lucía,sitp,4.576031,-74.124155,2000
SITP527A00,Parroquia Santa Martha,sitp,4.640522,-74.073198,2000
SITP057A02,Parroquia Santo Domingo Savio,sitp,4.693243,-74.062591,2000
SITP224A09,Parroquia el Divino Niño Jesús de Praga,sitp,4.608086,-74.191068,2000
SITP162A00,Partido Conservador Colombiano,sitp,4.627533,-74.075119,2000
SITP273A04,París,sitp,4.705667,-74.107642,2000
SITP055A04,París 2,sitp,4.703928,-74.109491,2000
SITP072A04,París Gaitán,sitp,4.704901,-74.092476,2000
SITP339A04,París Gaitán 2,sitp,4.70218,-74.099628,2000
SITP054A02,Pasadena,sitp,4.689647,-74.062819,2000
SITP059A02,Pasadena 2,sitp,4.695387,-74.062609,2000
SITP204A09,Paso Ancho,sitp,4.609723,-74.193439,2000
SITP130A08,Pastrana,sitp,4.617891,-74.164613,2000
SITP621A09,Pastrana 2,sitp,4.615496,-74.161009,2000
SITP621B09,Pastrana 3,sitp,4.615385,-74.161496,2000
SITP037A08,Pastrana 4,sitp,4.616101,-74.163287,2000
SITP161B08,Pastrana 5,sitp,4.613862,-74.16951,2000
SITP161A08,Pastrana 6,sitp,4.613839,-74.16965,2000
SITP377A09,Pastranita II Sector,sitp,4.613863,-74.164227,2000
SITP210B08,Patio Bonito,sitp,4.636658,-74.160993,2000
SITP446A08,Patio Bonito 10,sitp,4.640581,-74.161187,2000
SITP443A08,Patio Bonito 2,sitp,4.636911,-74.162605,2000
SITP210A08,Patio Bonito 3,sitp,4.636401,-74.161227,2000
SITP459A08,Patio Bonito 4,sitp,4.642466,-74.161225,2000
SITP449A08,Patio Bonito 5,sitp,4.640703,-74.159632,2000
SITP442A08,Patio Bonito 6,sitp,4.636918,-74.162446,2000
SITP457A08,Patio Bonito 7,sitp,4.642251,-74.162569,2000
SITP030A08,Patio Bonito 8,sitp,4.638102,-74.159431,2000
SITP030B08,Patio Bonito 9,sitp,4.63821,-74.159243,2000
SITP447A08,Patio Bonito I,sitp,4.640564,-74.161048,2000
SITP394A08,Patio Bonito I Sector,sitp,4.636383,-74.165645,2000
SITP423A08,Patio Bonito I Sector 2,sitp,4.635054,-74.164627,2000
SITP059A08,Patio Bonito II,sitp,4.637086,-74.165048,2000
SITP111A08,Patio Bonito II 2,sitp,4.634305,-74.163521,2000
SITP450A08,Patio Bonito II 3,sitp,4.640734,-74.159514,2000
SITP058A08,Patio Bonito II 4,sitp,4.638137,-74.16567,2000
SITP611A08,Patio Bonito II 5,sitp,4.63647,-74.164388,2000
SITP636B08,Patio Bonito II Sector,sitp,4.639638,-74.157591,2000
SITP636A08,Patio Bonito II Sector 2,sitp,4.639244,-74.158052,2000
SITP439A08,Patio Bonito II Sector 3,sitp,4.640791,-74.163134,2000
SITP460A08,Patio Bonito III Sector,sitp,4.642364,-74.161005,2000
SITP432A08,Patio Bonito III Sector 2,sitp,4.638213,-74.165253,2000
SITP643A09,Patio Guadalupe,sitp,4.597982,-74.156394,2000
SITP169A02,Patio del Norte,sitp,4.76263,-74.049491,2000
SITP058A05,Patio Único Particular,sitp,4.685669,-74.123793,2000
SITP351A07,Pensilvania,sitp,4.612854,-74.094007,2000
SITP115A07,Pensilvania 2,sitp,4.608768,-74.100271,2000
SITP383A07,Pensilvania 3,sitp,4.610949,-74.102486,2000
SITP250A07,Pensilvania 4,sitp,4.615816,-74.097336,2000
SITP248A07,Pensilvania 5,sitp,4.614108,-74.095392,2000
SITP352A07,Pensilvania 6,sitp,4.609047,-74.096314,2000
SITP485A13,Península,sitp,4.548341,-74.101563,2000
SITP185A10,Perdomo,sitp,4.587402,-74.170275,2000
SITP186A10,Perdomo 2,sitp,4.587256,-74.170419,2000
SITP382A10,Perdomo 3,sitp,4.587398,-74.166291,2000
SITP120A10,Perdomo Alto,sitp,4.583705,-74.169609,2000
SITP602A09,Perpetuo Socorro,sitp,4.610595,-74.166712,2000
SITP366A09,Perpetuo Socorro 2,sitp,4.608476,-74.16464,2000
SITP601A09,Perpetuo Socorro 3,sitp,4.60974,-74.166647,2000
SITP372A09,Perpetuo Socorro 4,sitp,4.608546,-74.166135,2000
SITP371A09,Perpetuo Socorro 5,sitp,4.609376,-74.166223,2000
SITP365A09,Perpetuo Socorro 6,sitp,4.608346,-74.164858,2000
SITP362A09,Perpetuo Socorro II,sitp,4.60681,-74.166162,2000
SITP610A11,Pescadero,sitp,4.544918,-74.158573,2000
SITP659A09,Piamonte,sitp,4.603715,-74.189581,2000
SITP220A09,Piamonte Etapa I,sitp,4.604516,-74.189286,2000
SITP235A09,Piamonte Etapa I 2,sitp,4.610173,-74.189868,2000
SITP225A09,Piamonte Etapa I 3,sitp,4.608491,-74.191132,2000
SITP221A09,Piamonte Etapa I 4,sitp,4.604687,-74.189282,2000
SITP215A09,Piamonte I Etapa,sitp,4.602834,-74.189937,2000
SITP178A09,Piamonte Naranjos,sitp,4.602727,-74.192516,2000
SITP203A09,Piamonte Sector II,sitp,4.609776,-74.194058,2000
SITP208A09,Piamonte Sector II 2,sitp,4.610002,-74.191196,2000
SITP206A09,Piamonte Sector II 3,sitp,4.609494,-74.191568,2000
SITP224A02,Picadelly,sitp,4.746718,-74.056912,2000
SITP223A02,Picadelly 2,sitp,4.746925,-74.056992,2000
SITP011A05,Pinar de Los Álamos,sitp,4.688922,-74.109848,2000
SITP317A05,Pinar de los Álamos,sitp,4.690671,-74.110193,2000
SITP453A05,Pinar de los Álamos 2,sitp,4.688698,-74.110319,2000
SITP409A00,Pinos de Lombardía,sitp,4.75649,-74.099389,2000
SITP012A03,Pinos de Lombardía 2,sitp,4.753211,-74.092865,2000
SITP567A03,Pinos de Lombardía 3,sitp,4.755724,-74.094228,2000
SITP106A03,Pinos de Lombardía 4,sitp,4.755057,-74.09674,2000
SITP402A10,Pinos del Sur,sitp,4.581862,-74.162062,2000
SITP078A07,Pio XII,sitp,4.633086,-74.147851,2000
SITP656A00,Planetario de Bogotá,sitp,4.612144,-74.069634,2000
SITP337A04,Planta Tratamiento Salitre,sitp,4.734652,-74.12673,2000
SITP338A04,Planta Tratamiento Salitre 2,sitp,4.734222,-74.12665,2000
SITP337A02,Planta de Concreto,sitp,4.81546,-74.036252,2000
SITP092A13,Plaza 20 de Julio,sitp,4.570923,-74.093069,2000
SITP094B12,Plaza Central de Usme,sitp,4.470909,-74.125289,2000
SITP094A12,Plaza Central de Usme 2,sitp,4.471656,-74.124188,2000
SITP095A12,Plaza Central de Usme 3,sitp,4.472266,-74.123543,2000
SITP466A00,Plaza España,sitp,4.604423,-74.084968,2000
SITP673A00,Plaza Paloquemao,sitp,4.616919,-74.083339,2000
SITP462A03,Plaza Principal de Suba,sitp,4.741597,-74.083327,2000
SITP312A03,Plaza de Mercado La Gaitana,sitp,4.744163,-74.106538,2000
SITP313A03,Plaza de Mercado La Gaitana 2,sitp,4.744276,-74.106452,2000
SITP209A04,Plaza de Mercado Las Ferias,sitp,4.686882,-74.089652,2000
SITP439A04,Plaza de Mercado Las Ferias 2,sitp,4.687228,-74.089095,2000
SITP067A04,Plaza de Mercado Quirigua,sitp,4.713556,-74.097391,2000
SITP041A12,Plaza de Mercado Santa Librada,sitp,4.509234,-74.114335,2000
SITP663A00,Plaza de Toros La Santamaría,sitp,4.612317,-74.067424,2000
SITP133A00,Plaza de la Democracia,sitp,4.624208,-74.079973,2000
SITP159E08,Plaza de las Américas,sitp,4.615179,-74.13619,2000
SITP159D08,Plaza de las Américas 2,sitp,4.615516,-74.136481,2000
SITP199A05,Plaza de los Artesanos,sitp,4.663734,-74.086431,2000
SITP543A13,Plaza del 20 de Julio,sitp,4.568835,-74.09432,2000
SITP846A00,Plazoleta del Rosario,sitp,4.599458,-74.072142,2000
SITP385A05,Plazuelas del Virrey,sitp,4.705908,-74.121546,2000
SITP360A01,Plenitud La Calleja,sitp,4.70651,-74.042556,2000
SITP161A10,Policlínico Comunitario Inglés,sitp,4.583087,-74.12535,2000
SITP006A10,Policía Nacional,sitp,4.585836,-74.130595,2000
SITP005A10,Policía Nacional 2,sitp,4.585961,-74.13105,2000
SITP006B10,Policía Nacional 3,sitp,4.58575,-74.131036,2000
SITP005B10,Policía Nacional 4,sitp,4.586072,-74.130556,2000
SITP590A00,Polo Club,sitp,4.671846,-74.063181,2000
SITP708A00,Polo Club 2,sitp,4.668111,-74.06246,2000
SITP591A00,Polo Club 3,sitp,4.67084,-74.06309,2000
SITP593A00,Polo Club 4,sitp,4.674988,-74.062478,2000
SITP433A05,Popular Modelo,sitp,4.667028,-74.08472,2000
SITP299A00,Porciúncula,sitp,4.659806,-74.061109,2000
SITP301A00,Porciúncula 2,sitp,4.662441,-74.059317,2000
SITP711A00,Porciúncula 3,sitp,4.657924,-74.05735,2000
SITP706A00,Porciúncula 4,sitp,4.66135,-74.061419,2000
SITPBD-029A,Porciúncula 5,sitp,4.657035,-74.05433,2000
SITPBD-029B,Porciúncula 6,sitp,4.657406,-74.054058,2000
SITP225A00,Porciúncula 7,sitp,4.659555,-74.057177,2000
SITP225B00,Porciúncula 8,sitp,4.660478,-74.05658,2000
SITP398A00,Porciúncula 9,sitp,4.658786,-74.060835,2000
SITP047A13,Portal 20 de Julio,sitp,4.563312,-74.097377,2000
SITP048A13,Portal 20 de Julio 2,sitp,4.566171,-74.097432,2000
SITP578A13,Portal 20 de Julio 3,sitp,4.565083,-74.097324,2000
SITP022A08,Portal Américas,sitp,4.627691,-74.172101,2000
SITP211A08,Portal Américas 2,sitp,4.628985,-74.17089,2000
SITP663A08,Portal Américas 3,sitp,4.627781,-74.173913,2000
SITP023A08,Portal Américas 4,sitp,4.628023,-74.171926,2000
SITP125A06,Portal Eldorado,sitp,4.684095,-74.124592,2000
SITP437A06,Portal Eldorado 2,sitp,4.6817,-74.121888,2000
SITP037A05,Portal Eldorado 3,sitp,4.680811,-74.120165,2000
SITP038A05,Portal Eldorado 4,sitp,4.684264,-74.123363,2000
SITP074A06,Portal Eldorado 5,sitp,4.680267,-74.121097,2000
SITP586A03,Portal Suba,sitp,4.747903,-74.095381,2000
SITP623A09,Portal Sur,sitp,4.597005,-74.167537,2000
SITP608A11,Portal Tunal,sitp,4.570974,-74.139657,2000
SITP418A11,Portal Tunal 2,sitp,4.572048,-74.13956,2000
SITP418B11,Portal Tunal 3,sitp,4.571696,-74.139453,2000
SITP528A12,Portal Usme,sitp,4.531093,-74.118742,2000
SITPBD-066A,Portal Usme 2,sitp,4.530694,-74.118452,2000
SITP011A12,Portal Usme 3,sitp,4.530128,-74.121547,2000
SITP145A07,Portal de Castilla,sitp,4.64425,-74.155727,2000
SITP553A03,Portal de Pontevedra,sitp,4.695542,-74.080058,2000
SITP334A12,Portal de San Carlos,sitp,4.575545,-74.103181,2000
SITP333A12,Portal de San Carlos 2,sitp,4.575073,-74.103088,2000
SITP063A05,Portal de Santa Inés,sitp,4.693814,-74.123021,2000
SITP202A05,Portal de Santa Inés 2,sitp,4.693769,-74.123291,2000
SITP449A03,Portal de Suba,sitp,4.735299,-74.084958,2000
SITP010A03,Portal de Suba 2,sitp,4.745787,-74.096871,2000
SITP547A03,Portal de Suba 3,sitp,4.745713,-74.094944,2000
SITP196A03,Portal de Suba 4,sitp,4.746825,-74.097071,2000
SITP408A04,Portal de la 80,sitp,4.7076,-74.110119,2000
SITP428A04,Portal de la 80 2,sitp,4.707975,-74.109902,2000
SITP021A03,Portal de la Fontana,sitp,4.756136,-74.096854,2000
SITP621A03,Portal de la Fontana 2,sitp,4.756006,-74.097022,2000
SITP031A08,Portal de las Américas,sitp,4.629782,-74.171751,2000
SITP565A03,Portal de las Mercedes,sitp,4.756486,-74.095265,2000
SITP314A04,Portal del Mortiño,sitp,4.720162,-74.120352,2000
SITP087A02,Portal del Norte,sitp,4.755353,-74.046404,2000
SITP144B01,Portal del Norte 2,sitp,4.754016,-74.045665,2000
SITP144A01,Portal del Norte 3,sitp,4.754564,-74.045558,2000
SITP406A10,Portal del Sur,sitp,4.596779,-74.17008,2000
SITP291A10,Portal del Sur 2,sitp,4.596,-74.171996,2000
SITP083A04,Portal del mortiño,sitp,4.716895,-74.117447,2000
SITP267A04,Portal del mortiño 2,sitp,4.719465,-74.117369,2000
SITP308A02,Portales del Norte,sitp,4.748819,-74.061984,2000
SITP160A02,Portales del Norte 2,sitp,4.752009,-74.065407,2000
SITP309A02,Portales del Norte 3,sitp,4.74813,-74.062138,2000
SITP112A02,Portales del Norte 4,sitp,4.74661,-74.064715,2000
SITP090A02,Portales del Norte 5,sitp,4.749619,-74.059238,2000
SITP240A02,Portales del Norte 6,sitp,4.750942,-74.066319,2000
SITP241A02,Portales del Norte 7,sitp,4.750992,-74.065909,2000
SITP113A02,Portales del Norte 8,sitp,4.74664,-74.065127,2000
SITP415A05,Porvenir,sitp,4.707134,-74.132209,2000
SITP266A09,Porvenir La Concepción,sitp,4.621688,-74.19381,2000
SITP518A08,Porvenir Reservado,sitp,4.643089,-74.186076,2000
SITP055A03,Potosí,sitp,4.698803,-74.075793,2000
SITP166A11,Potosí 2,sitp,4.570494,-74.168685,2000
SITP056A03,Potosí 3,sitp,4.699356,-74.077603,2000
SITP237A03,Potosí 4,sitp,4.70047,-74.079293,2000
SITP103A03,Potrerillo,sitp,4.737617,-74.099501,2000
SITP380A03,Potrerillos de Suba,sitp,4.735692,-74.097282,2000
SITP382A03,Potrerillos de Suba 2,sitp,4.7378,-74.094919,2000
SITP239A09,Potreritos,sitp,4.622225,-74.20462,2000
SITP543A11,Potreritos 2,sitp,4.543298,-74.139173,2000
SITP240A09,Potreritos 3,sitp,4.622101,-74.204936,2000
SITP282A11,Potreritos 4,sitp,4.543825,-74.137988,2000
SITP197A12,Pq Brasilia,sitp,4.51693,-74.117991,2000
SITP469A09,Pq Carvajal Osorio,sitp,4.607049,-74.138603,2000
SITP429A09,Pq Carvajal Osorio 2,sitp,4.607039,-74.13841,2000
SITP167A08,Pq Casablanca,sitp,4.620135,-74.167321,2000
SITP461A03,Pq Central de Suba,sitp,4.741703,-74.084075,2000
SITP375A05,Pq Empresarial Normandía,sitp,4.677066,-74.106812,2000
SITP226A07,Pq Empresarial Santa Helena,sitp,4.667245,-74.15463,2000
SITP248A03,Pq Lisboa,sitp,4.740917,-74.124009,2000
SITP538A08,Pq Público Betania,sitp,4.626381,-74.17995,2000
SITP126A13,Pq San Cayetano,sitp,4.517599,-74.090518,2000
SITP127A13,Pq San Cayetano 2,sitp,4.517369,-74.090071,2000
SITP234A03,Pq Santa Rosa,sitp,4.697706,-74.076337,2000
SITP159A02,Pq Villa Olga,sitp,4.752057,-74.065002,2000
SITP117A12,Pq la Aurora,sitp,4.520008,-74.121156,2000
SITP118A12,Pq la Aurora 2,sitp,4.519862,-74.120668,2000
SITP360A05,Pq la Estrada,sitp,4.679981,-74.091898,2000
SITP359A05,Pq la Estrada 2,sitp,4.680309,-74.092365,2000
SITP222A03,Pq la Floresta,sitp,4.690415,-74.075872,2000
SITP015C04,Pq.Metrópolis,sitp,4.678034,-74.085474,2000
SITP308A01,Pquía. Santa María Magdalena,sitp,4.737692,-74.04367,2000
SITP129A01,Pradera Norte,sitp,4.747352,-74.031571,2000
SITP224A01,Pradera Norte 2,sitp,4.748143,-74.032561,2000
SITP127A01,Pradera Norte 3,sitp,4.743688,-74.031962,2000
SITP128A01,Pradera Norte 4,sitp,4.747215,-74.03187,2000
SITP136A07,Praderas de Fontibón,sitp,4.680646,-74.168237,2000
SITP018A06,Prado Grande,sitp,4.663093,-74.138958,2000
SITP403A06,Prado Grande 2,sitp,4.665203,-74.135779,2000
SITP018B06,Prado Grande 3,sitp,4.663576,-74.139806,2000
SITP404A06,Prado Grande 4,sitp,4.664573,-74.134333,2000
SITP409A06,Prado Grande 5,sitp,4.664105,-74.13765,2000
SITP120A02,Prado Pinzón,sitp,4.724554,-74.054454,2000
SITP191A02,Prado Sur,sitp,4.712129,-74.059736,2000
SITP363A02,Prado Sur 2,sitp,4.716922,-74.066577,2000
SITP063A02,Prado Veraniego,sitp,4.715967,-74.057428,2000
SITP079A02,Prado Veraniego 10,sitp,4.719248,-74.056074,2000
SITP146A02,Prado Veraniego 11,sitp,4.708038,-74.060098,2000
SITP006A02,Prado Veraniego 12,sitp,4.709996,-74.065911,2000
SITP339A02,Prado Veraniego 2,sitp,4.719113,-74.053516,2000
SITP062A02,Prado Veraniego 3,sitp,4.71602,-74.056579,2000
SITP081A02,Prado Veraniego 4,sitp,4.716662,-74.064056,2000
SITP064A02,Prado Veraniego 5,sitp,4.716396,-74.06036,2000
SITP119A02,Prado Veraniego 6,sitp,4.719061,-74.055882,2000
SITP018A02,Prado Veraniego 7,sitp,4.720344,-74.058966,2000
SITP095A02,Prado Veraniego 8,sitp,4.715706,-74.05373,2000
SITP322A02,Prado Veraniego 9,sitp,4.716696,-74.052593,2000
SITP117A02,Prado Veraniego Norte - La Hacienda,sitp,4.722569,-74.062658,2000
SITP199A02,Prado Veraniego Sur,sitp,4.714665,-74.062013,2000
SITP189A02,Prado Veraniego Sur 2,sitp,4.712347,-74.062002,2000
SITP369A02,Prado Veraniego Sur 3,sitp,4.71433,-74.058108,2000
SITP297A07,Prados de Castilla,sitp,4.651585,-74.159016,2000
SITP298A07,Prados de Castilla 2,sitp,4.649231,-74.157049,2000
SITP347A07,Prados de Castilla 3,sitp,4.649652,-74.160811,2000
SITP149A07,Prados de Castilla 4,sitp,4.646809,-74.15717,2000
SITP413A07,Prados de Castilla 5,sitp,4.647241,-74.158808,2000
SITP214A06,Prados de la Alameda,sitp,4.696314,-74.167257,2000
SITP225A07,Predio Caldas,sitp,4.669878,-74.155531,2000
SITP224A07,Predio Nariño,sitp,4.666661,-74.154566,2000
SITP327A07,Primavera,sitp,4.615137,-74.108853,2000
SITP454A08,Primavera 2,sitp,4.64547,-74.166047,2000
SITP427A04,Primavera 3,sitp,4.705919,-74.106885,2000
SITP243A07,Primavera 4,sitp,4.615223,-74.108902,2000
SITP430A04,Primavera 5,sitp,4.706824,-74.106948,2000
SITP370A10,Primavera II,sitp,4.592393,-74.180589,2000
SITP292A10,Primavera II 2,sitp,4.594428,-74.172455,2000
SITP369A10,Primavera II 3,sitp,4.591332,-74.181427,2000
SITP109A07,Primavera Norte,sitp,4.619322,-74.106254,2000
SITP193A04,Primavera Norte 2,sitp,4.707727,-74.104392,2000
SITP049A07,Primavera Occidental,sitp,4.617671,-74.107163,2000
SITP244A07,Primavera Occidental 10,sitp,4.616112,-74.106486,2000
SITP328A07,Primavera Occidental 2,sitp,4.616188,-74.106526,2000
SITP551A08,Primavera Occidental 3,sitp,4.61135,-74.110205,2000
SITP242A07,Primavera Occidental 4,sitp,4.614175,-74.111454,2000
SITP112A07,Primavera Occidental 5,sitp,4.615715,-74.105593,2000
SITP039A07,Primavera Occidental 6,sitp,4.613328,-74.112231,2000
SITP321A07,Primavera Occidental 7,sitp,4.614197,-74.111162,2000
SITP110A07,Primavera Occidental 8,sitp,4.617554,-74.105991,2000
SITP113A07,Primavera Occidental 9,sitp,4.614378,-74.105188,2000
SITP520A00,Profamilia,sitp,4.62442,-74.070211,2000
SITP155A00,Progreso,sitp,4.602093,-74.09357,2000
SITP155B00,Progreso 2,sitp,4.601601,-74.093892,2000
SITP350A11,Protecho Bogotá II,sitp,4.570751,-74.144592,2000
SITP349A11,Protecho Bogotá II 2,sitp,4.570891,-74.144362,2000
SITP348A11,Protecho Bogotá II 3,sitp,4.569164,-74.145556,2000
SITP453A03,Provenza,sitp,4.734399,-74.080213,2000
SITP622A09,Providencia,sitp,4.601671,-74.142497,2000
SITP388A12,Providencia Alta,sitp,4.561872,-74.117347,2000
SITP387A12,Providencia Alta 2,sitp,4.561498,-74.117259,2000
SITP097A09,Provivienda,sitp,4.61308,-74.134833,2000
SITP502A08,Provivienda Norte,sitp,4.617278,-74.126343,2000
SITP502C08,Provivienda Norte 2,sitp,4.616395,-74.126601,2000
SITP154B08,Provivienda Norte 3,sitp,4.611012,-74.1283,2000
SITP154A08,Provivienda Norte 4,sitp,4.611308,-74.128221,2000
SITP502B08,Provivienda Norte 5,sitp,4.616813,-74.126484,2000
SITP502D08,Provivienda Norte 6,sitp,4.615923,-74.126767,2000
SITP154D08,Provivienda Norte 7,sitp,4.609692,-74.128327,2000
SITP154C08,Provivienda Norte 8,sitp,4.610587,-74.128418,2000
SITP598A09,Provivienda Occidental,sitp,4.616574,-74.147196,2000
SITP104B09,Provivienda Occidental 2,sitp,4.619043,-74.143727,2000
SITP104C09,Provivienda Occidental 3,sitp,4.618893,-74.144296,2000
SITP027A08,Provivienda Occidental 4,sitp,4.632402,-74.165774,2000
SITP104A09,Provivienda Occidental 5,sitp,4.619113,-74.14282,2000
SITP162C08,Provivienda Oriental,sitp,4.611281,-74.128606,2000
SITP159C08,Provivienda Oriental 2,sitp,4.616005,-74.136931,2000
SITP158A08,Provivienda Oriental 3,sitp,4.614586,-74.135737,2000
SITP162D08,Provivienda Oriental 4,sitp,4.611964,-74.128362,2000
SITP162B08,Provivienda Oriental 5,sitp,4.611117,-74.128637,2000
SITP159A08,Provivienda Oriental 6,sitp,4.616532,-74.137371,2000
SITP159B08,Provivienda Oriental 7,sitp,4.616206,-74.137091,2000
SITP162A08,Provivienda Oriental 8,sitp,4.610801,-74.128771,2000
SITP296A12,Príncipe de Bochica,sitp,4.557047,-74.106967,2000
SITP125A08,Próspero Pinzón,sitp,4.623273,-74.152401,2000
SITP220B12,Pte. Qda. La Hoya,sitp,4.535187,-74.116341,2000
SITP025A06,Puente Aranda,sitp,4.630365,-74.109997,2000
SITP261A06,Puente Aranda 2,sitp,4.631652,-74.10763,2000
SITP024A06,Puente Aranda 3,sitp,4.63226,-74.111845,2000
SITP025B06,Puente Aranda 4,sitp,4.630065,-74.109776,2000
SITP260A06,Puente Aranda 5,sitp,4.633876,-74.110239,2000
SITP282A06,Puente Aranda 6,sitp,4.630289,-74.106026,2000
SITP380A05,Puente Aéreo,sitp,4.692184,-74.133859,2000
SITP383A05,Puente Aéreo 2,sitp,4.694172,-74.13602,2000
SITP056A13,Puente Colorado,sitp,4.541558,-74.083659,2000
SITP378A13,Puente Colorado 2,sitp,4.541165,-74.082274,2000
SITP216A06,Puente Grande,sitp,4.697448,-74.167237,2000
SITP009A06,Puente Grande 2,sitp,4.694093,-74.168567,2000
SITP100A06,Puente Grande 3,sitp,4.68992,-74.161889,2000
SITP217A06,Puente Grande 4,sitp,4.697323,-74.167044,2000
SITP211A06,Puente Grande 5,sitp,4.695658,-74.167172,2000
SITP210A06,Puente Grande 6,sitp,4.695245,-74.167315,2000
SITP058A02,Puente Largo,sitp,4.696542,-74.062769,2000
SITP176A02,Puente Largo 2,sitp,4.694638,-74.063261,2000
SITP368A02,Puente Largo 3,sitp,4.696671,-74.068825,2000
SITP056A02,Puente Largo 4,sitp,4.692294,-74.062804,2000
SITP268A02,Puente Largo 5,sitp,4.694423,-74.064607,2000
SITP396A04,Puente de Guadua,sitp,4.72629,-74.125228,2000
SITP124A00,Puente de la 92,sitp,4.678342,-74.058943,2000
SITP373A06,Puerta De Teja,sitp,4.680814,-74.131573,2000
SITP172A12,Puerta al Llano,sitp,4.492321,-74.104578,2000
SITP374A12,Puerta al Llano 10,sitp,4.487534,-74.099863,2000
SITP143A12,Puerta al Llano 11,sitp,4.48602,-74.101664,2000
SITP168A12,Puerta al Llano 12,sitp,4.488609,-74.102553,2000
SITP568A12,Puerta al Llano 2,sitp,4.485688,-74.101521,2000
SITP212A12,Puerta al Llano 3,sitp,4.487912,-74.099778,2000
SITP213A12,Puerta al Llano 4,sitp,4.488334,-74.099834,2000
SITP170A12,Puerta al Llano 5,sitp,4.487316,-74.101638,2000
SITP142A12,Puerta al Llano 6,sitp,4.486647,-74.101372,2000
